id,created_at,updated_at,courses
58961,10/27/14 23:19,10/27/14 23:25,s15_17716 s15_16091 s15_17922 s15_17797 s15_13700 s15_7199 s15_17546 s15_17782 s15_17784
58974,10/28/14 0:18,10/28/14 0:20,s15_16055 s15_17295 s15_17744 s15_17209
38897,1/31/14 17:38,10/28/14 0:48,s15_14974 s15_16506 s15_17707 s15_14195 s15_17103 s15_17104 s15_12970 s15_12972 s15_7486 s15_11334 s15_17263 s15_7410
59005,10/28/14 2:32,10/28/14 2:35,s15_7483 s15_17730 s15_17683 s15_17689
58778,10/27/14 1:47,10/28/14 3:29,s15_17804 s15_14726 s15_7472 s15_15890
58681,10/26/14 17:59,10/28/14 3:41,s15_15479 s15_17137 s15_17288
59017,10/28/14 3:50,10/28/14 4:00,s15_17898 s15_17410 s15_13728 s15_15168 s15_14600
58817,10/27/14 7:36,10/28/14 12:42,s15_17697 s15_17698 s15_17704 s15_15153 s15_17925 s15_14974 s15_16505 s15_17725 s15_17902
59095,10/28/14 16:51,10/28/14 17:14,s15_16984 s15_15967 s15_7895 s15_17546
59113,10/28/14 18:04,10/28/14 18:28,s15_16054 s15_7179 s15_7239 s15_17288
21070,9/4/13 5:21,10/28/14 19:21,f14_12219
59141,10/28/14 19:46,10/28/14 20:01,s15_18028 s15_17874 s15_17702 s15_17614 s15_17912 s15_12291
59148,10/28/14 20:40,10/28/14 20:45,s15_17794 s15_7237 s15_7207 s15_15890
59154,10/28/14 21:07,10/28/14 22:06,s15_17635 s15_17683 s15_17684 s15_17988 s15_17732 s15_16163 s15_7017
683,10/19/12 20:12,10/28/14 23:25,s15_14951 s15_17764 s15_17697 s15_17821 s15_17749 s15_15039 s15_17727 s15_14485 s15_17872
52198,8/19/14 1:42,10/28/14 23:43,s15_17796 s15_15963 s15_7366 s15_17405
59178,10/28/14 23:27,10/28/14 23:56,s15_17086 s15_17642 s15_15967 s15_7230 s15_17869
59185,10/28/14 23:49,10/28/14 23:57,s15_15186 s15_10637 s15_7382 s15_16038 s15_17207
54857,9/2/14 4:19,10/29/14 0:33,s15_17795 s15_17796 s15_17797 s15_14487 s15_16029 s15_17821 s15_18003
59210,10/29/14 1:02,10/29/14 1:04,s15_17711 s15_17304 s15_17686
59213,10/29/14 1:17,10/29/14 1:24,s15_11661 s15_17686
59239,10/29/14 3:31,10/29/14 3:35,s15_17088 s15_9328
59245,10/29/14 4:27,10/29/14 4:29,s15_16505 s15_17725 s15_17824 s15_17827 s15_17821
55396,9/3/14 3:31,10/29/14 6:50,s15_14174 s15_15852 s15_15967 s15_15479 s15_11940 s15_10637 s15_17890 s15_18001 s15_11406
59248,10/29/14 6:57,10/29/14 7:03,s15_15967 s15_15479 s15_10637 s15_15852
59252,10/29/14 10:50,10/29/14 10:57,s15_14974 s15_17688 s15_17693 s15_15479 s15_14175 s15_17723 s15_17772 s15_16506 s15_17721
59264,10/29/14 13:52,10/29/14 14:00,s15_12968 s15_17103 s15_17104 s15_17207
59269,10/29/14 14:18,10/29/14 14:20,s15_17794 s15_17718 s15_16199
59278,10/29/14 15:02,10/29/14 15:11,s15_7002 s15_17695 s15_16505 s15_7099 s15_15479 s15_14253 s15_16112 s15_17546 s15_17241 s15_14124
58299,10/19/14 17:31,10/29/14 16:05,s15_15918 s15_17830 s15_17831 s15_14174
59296,10/29/14 16:36,10/29/14 17:15,s15_15507 s15_17804 s15_17830 s15_16028 s15_12399 s15_17535 s15_17817 s15_17753 s15_17745 s15_17102 s15_17089 s15_7407
59303,10/29/14 17:07,10/29/14 17:41,s15_14926 s15_17814 s14_15637 s15_18018 s15_15517 s15_17849 s15_15186 s15_14974 s15_12912 s15_17972 s15_17890 s15_17325 s15_15918 s15_12983 s15_17869
59318,10/29/14 17:48,10/29/14 18:15,s15_7895 s15_17851 s15_17947 s15_16126 s15_17550
58742,10/27/14 0:17,10/29/14 18:36,s15_11975 s15_7140
59342,10/29/14 19:00,10/29/14 19:16,s15_15517 s15_16038 s15_12913 s15_9328 s15_17743 s15_15918
59307,10/29/14 17:18,10/29/14 20:14,s15_14974 s15_17723 s15_7895 s15_16011 s15_15479
59349,10/29/14 19:59,10/29/14 20:18,s15_13700 s15_17830 s15_14912
59352,10/29/14 20:28,10/29/14 20:59,s15_17237 s15_7410 s15_17133 s15_17695
332,9/3/12 15:52,10/29/14 23:48,s15_17021 s15_17688 s15_17912
59399,10/30/14 1:33,10/30/14 1:35,s15_14974 s15_17907 s15_17105
59400,10/30/14 1:53,10/30/14 2:45,s15_7760 s15_13700 s15_8182 s15_14228 s15_7049 s15_17887
59415,10/30/14 5:15,10/30/14 5:52,s15_17262 s15_7237 s15_16229 s15_18001 s15_15517
59422,10/30/14 12:26,10/30/14 12:28,s15_17823 s15_17644 s15_16029 s15_17723 s15_18042
44101,4/1/14 22:15,10/30/14 12:44,s15_15507 s15_14726 s15_17882
43994,4/1/14 14:38,10/30/14 14:15,s15_18029 s15_14827 s15_7762 s15_17197 s15_8632 s15_15734
710,10/23/12 22:28,10/30/14 16:38,s15_17922 s15_17278 s15_17332
59463,10/30/14 17:06,10/30/14 17:28,s15_17711 s15_16018 s15_18030
59486,10/30/14 18:14,10/30/14 18:37,s15_15967 s15_15479 s15_10637 s15_15852 s15_11406 s15_14174 s15_14175
59515,10/30/14 19:40,10/30/14 20:04,s15_16503 s15_7156 s15_17807 s15_17708 s15_12294 s15_17706 s15_17142
53257,8/28/14 17:57,10/30/14 20:56,s15_17084 s15_14376 s15_11781 s15_16011
689,10/20/12 20:41,10/30/14 20:56,f14_11870 f14_11849 f14_11878 f14_11963 s15_17688 s15_18021
59535,10/30/14 21:21,10/30/14 21:26,s15_16054 s15_15498 s15_17872
59543,10/30/14 23:13,10/30/14 23:42,s15_7169 s15_17207 s15_17707
59560,10/31/14 0:29,10/31/14 1:02,s15_16038 s15_17829 s15_17684 s15_17986
59579,10/31/14 2:15,10/31/14 2:16,s15_7140 s15_11975
28750,10/30/13 17:00,10/31/14 2:40,s15_17870 s15_17796 s15_16056
59316,10/29/14 17:44,10/31/14 2:47,s15_15417
59590,10/31/14 3:55,10/31/14 4:01,s15_17799
59614,10/31/14 14:02,10/31/14 14:47,s15_15867 s15_12964 s15_17061 s15_17079
59635,10/31/14 16:23,10/31/14 16:42,s15_17137 s15_7203 s15_18018 s15_17241
59638,10/31/14 16:50,10/31/14 16:51,s15_13705 s15_17535 s15_17796 s15_15963
59616,10/31/14 14:23,10/31/14 18:30,s15_17701 s15_16505 s15_15039 s15_17162 s15_17163 s15_17874 s15_17844 s15_16011 s15_15517 s15_17673 s15_17674 s15_17240 s15_18001 s15_15890 s15_14974
10,8/4/12 16:00,10/31/14 19:21,s15_17723 s15_17978 s15_10637 s15_17993 s15_17994
59666,10/31/14 19:12,10/31/14 19:35,s15_7242 s15_17102 s15_17104 s15_7207 s15_15304
1320,11/9/12 4:27,10/31/14 20:04,s15_15963 s15_17405 s15_7366 s15_8254
59681,10/31/14 20:07,10/31/14 20:11,s15_7355 s15_15492
18770,8/29/13 20:20,11/1/14 6:22,s15_7242 s15_17266 s15_15918 s15_14751
59718,11/1/14 9:54,11/1/14 10:13,s15_16506 s15_12969 s15_17758 s15_17762 s15_18034
59372,10/29/14 22:33,11/1/14 18:39,s15_18018 s15_17642 s15_14763
59495,10/30/14 18:40,11/1/14 23:27,s15_17711 s15_17304 s15_14546 s15_15560 s15_17761 s15_17764
59398,10/30/14 1:25,11/2/14 16:13,s15_15507 s15_17084 s15_17086 s15_16055 s15_11334
59807,11/2/14 16:15,11/2/14 16:37,s15_17723 s15_17988 s15_18054
59813,11/2/14 17:21,11/2/14 17:32,s15_17508 s15_7895 s15_9123 s15_17795 s15_14628 s15_15385
59478,10/30/14 17:50,11/2/14 18:32,s15_17207 s15_17732 s15_17733 s15_17711 s15_15186 s15_17683 s15_11709 s15_17137 s15_17537 s15_17262 s15_17887 s15_17886 s15_17929 s15_7168 s15_17304 s15_14546 s15_14458 s15_17672 s15_14911
59835,11/2/14 20:07,11/2/14 20:37,s15_17716 s15_18031 s15_18032 s15_16091 s15_17304 s15_18049 s15_17925 s15_17614 s15_15507 s15_17804 s15_15280 s15_17807 s15_17102 s15_17103
59837,11/2/14 20:21,11/2/14 20:41,s15_18049 s15_17325 s15_17896 s15_16506 s15_14974
58944,10/27/14 21:45,11/2/14 22:47,s15_16505 s15_17906 s15_17758 s15_17762 s15_17278 s15_17680
58691,10/26/14 18:41,11/2/14 23:10,s15_17325 s15_17973 s15_17892 s15_17904 s15_11781 s15_17744 s15_7099 s15_10128 s15_17749 s15_17750
59846,11/2/14 21:17,11/2/14 23:25,s15_17910 s15_17278 s15_17332 s15_15089
59878,11/3/14 0:09,11/3/14 0:21,s15_17161 s15_15918 s15_7169 s15_17141 s15_10637
59887,11/3/14 1:08,11/3/14 1:25,s15_12970 s15_12971 s15_7483 s15_15480 s15_15867
59689,10/31/14 21:18,11/3/14 1:53,s15_15927 s15_17870 s15_14937 s15_17972 s15_17723
59833,11/2/14 19:55,11/3/14 3:19,f14_1316 f14_12212 f14_11940 f14_11552
1570,12/19/12 18:58,11/3/14 3:31,s15_17635 s15_15852 s15_17687 s15_17689 s15_17026 s15_15280 s15_17807 s15_17530 s15_17262 s15_17263 s15_17021 s15_18042 s15_18041 s15_17819 s15_11661
59761,11/1/14 23:38,11/3/14 3:34,s15_17614 s15_17219
59908,11/3/14 3:30,11/3/14 4:36,s15_16889 s15_14253 s15_15304 s15_15517 s15_15186
59951,11/3/14 14:56,11/3/14 15:17,s15_7178 s15_15304 s15_16055 s15_7002 s15_18049 s15_17207
59964,11/3/14 16:02,11/3/14 16:08,s15_7142 s15_12400 s15_7382
60008,11/3/14 18:09,11/3/14 18:17,s15_18049 s15_7178 s15_16055 s15_17501
60010,11/3/14 18:14,11/3/14 18:21,s15_17732 s15_17773 s15_7207
45749,4/13/14 19:39,11/3/14 18:59,s15_12606 s15_14244 s15_17996 s15_7677 s15_8901 s15_10732 s15_10128
60029,11/3/14 19:10,11/3/14 19:11,s15_7363 s15_17724 s15_7486
60030,11/3/14 19:11,11/3/14 19:21,s15_17295 s15_17744 s15_17209 s15_17302 s15_16055
59817,11/2/14 17:43,11/3/14 19:39,s15_17794 s15_17795 s15_7242 s15_7180 s15_9123
60052,11/3/14 20:02,11/3/14 20:03,s15_17723 s15_17988 s15_18054
59944,11/3/14 14:27,11/3/14 20:20,s15_17973 s15_17880 s15_15440 s15_18049 s15_16038 s15_15517 s15_17928 s15_18035 s15_11781 s15_17743 s15_17752 s15_17931 s15_15890 s15_17872
59894,11/3/14 2:00,11/3/14 20:36,s15_17137 s15_7253 s15_17288 s15_15479 s15_17207 s15_17874
60072,11/3/14 20:55,11/3/14 21:07,s15_17895 s15_12973 s15_17103 s15_17105
59947,11/3/14 14:44,11/3/14 21:33,s15_17907 s15_14974 s15_17105 s15_15930
54228,8/30/14 21:30,11/3/14 21:59,s15_7351 s15_10505
60112,11/4/14 0:16,11/4/14 0:28,s15_7470 s15_14675 s15_17102 s15_17105 s15_17163 s15_17847
59970,11/3/14 16:06,11/4/14 2:12,s15_16984 s15_17302 s15_17614 s15_7895 s15_15967
58116,10/14/14 4:58,11/4/14 3:07,s15_14628 s15_8882 s15_13215 s15_16111 s15_7383 s15_7385 s15_15039
60140,11/4/14 2:19,11/4/14 3:42,s15_17241
53403,8/28/14 19:07,11/4/14 4:18,s15_17239 s15_17487 s15_17695 s15_18041
60173,11/4/14 5:38,11/4/14 5:42,s15_17266 s15_9328
60182,11/4/14 10:18,11/4/14 10:25,s15_17716 s15_12964 s15_17302 s15_17719
60250,11/4/14 17:11,11/4/14 17:17,s15_15560 s15_17237 s15_17133 s15_7285 s15_17814 s15_17775 s15_15479 s15_17729
60265,11/4/14 18:15,11/4/14 18:44,s15_17794 s15_17084 s15_17085
60214,11/4/14 15:11,11/4/14 19:01,s15_17722 s15_7363 s15_17817 s15_17991 s15_14376 s15_16888
60303,11/4/14 20:00,11/4/14 20:05,s15_7363 s15_17724 s15_7364 s15_17795 s15_17929 s15_17722
60308,11/4/14 20:10,11/4/14 20:39,s15_17695 s15_16401 s15_10637 s15_17723
60314,11/4/14 20:33,11/4/14 20:40,s15_17262 s15_12971
60333,11/4/14 21:28,11/4/14 21:37,s15_17823
59155,10/28/14 21:13,11/4/14 21:39,s15_17163 s15_10637 s15_17083 s15_17085 s15_12969
60334,11/4/14 21:35,11/4/14 21:55,s15_17836 s15_17797 s15_8566
60350,11/4/14 23:08,11/4/14 23:09,s15_12964 s15_17263
60361,11/5/14 0:19,11/5/14 0:20,s15_18001
59996,11/3/14 17:37,11/5/14 0:35,s15_18042 s15_7143 s15_18018 s15_17614 s15_17207
60381,11/5/14 1:55,11/5/14 1:58,s15_17716 s15_17719 s15_17302
60384,11/5/14 2:08,11/5/14 2:20,s15_17083 s15_7472 s15_17779 s15_17085 s15_7473
16483,7/26/13 4:59,11/5/14 2:22, s15_7762 s15_10128 s15_14054 s15_17757 s15_17759 s15_16130 s15_7399 s15_8632
60411,11/5/14 3:00,11/5/14 3:08,s15_7002 s15_17695 s15_11940 s15_15186 s15_16506 s15_18052 s15_16984 s15_14286 s15_17687 s15_11709 s15_17137 s15_17537 s15_15863 s15_17749 s15_17998 s15_17874 s15_17241 s15_17207 s15_15890 s15_16055
60345,11/4/14 22:47,11/5/14 4:22,s15_17683 s15_17711 s15_17537 s15_17304 s15_14546 s15_17262 s15_17672 s15_17137 s15_14458 s15_17887 s15_17732 s15_17207
60342,11/4/14 22:14,11/5/14 4:27,s15_17941 s15_17851 s15_17815
60114,11/4/14 0:17,11/5/14 5:10,s15_15932 s15_14510 s15_16889
60458,11/5/14 15:44,11/5/14 16:02,s15_15943 s15_14763
60223,11/4/14 15:49,11/5/14 16:14,s15_17698 s15_17704 s15_17992 s15_15517 s15_17925
60247,11/4/14 16:54,11/5/14 16:29,s15_17800 s15_16889 s15_17207 s15_18048
60291,11/4/14 19:38,11/5/14 16:57,s15_17795 s15_7239 s15_7240 s15_9123 s15_14124 s15_14253
60470,11/5/14 16:56,11/5/14 17:05,s15_15479 s15_14174 s15_15927 s15_17972 s15_17870
60471,11/5/14 17:00,11/5/14 17:11,s15_18028 s15_7164 s15_7368 s15_16125 s15_8880 s15_17561 s15_7614
60482,11/5/14 17:49,11/5/14 17:55,s15_18004 s15_18005 s15_16018 s15_17872
60485,11/5/14 17:57,11/5/14 18:01,s15_17716 s15_14174 s15_17990 s15_9450
41360,2/10/14 21:42,11/5/14 18:08,s15_17782 s15_7099 s15_17487 s15_17844 s15_17906
60493,11/5/14 18:23,11/5/14 18:44,s15_7079 s15_14237 s15_8634 s15_16966 s15_17913 s15_7761
60510,11/5/14 19:19,11/5/14 19:21,s15_17717 s15_10637
11636,4/17/13 14:40,11/5/14 19:34,f14_11922 f14_11923 f14_5955 f14_11924 f14_12198 s15_17783 s15_17325
60518,11/5/14 19:37,11/5/14 20:10,s15_14174 s15_16038 s15_7142 s15_14763
60539,11/5/14 21:17,11/5/14 21:35,s15_7855 s15_7159 s15_7382 s15_16056 s15_17723
60225,11/4/14 15:56,11/5/14 22:27,s15_17874 s15_17702 s15_18028 s15_17614 s15_12291 s15_9920 s15_17912
60563,11/5/14 23:05,11/5/14 23:21,s15_9450 s15_17707 s15_17706 s15_15655 s15_7164 s15_16126 s15_18022 s15_18024
28858,10/31/13 2:46,11/6/14 1:37,f14_6848 f14_11143 f14_4660 f14_10109 s15_17922 s15_15412 s15_17851 s15_17077 s15_12964
60599,11/6/14 2:48,11/6/14 2:50,s15_7146 s15_17331 s15_7147
60610,11/6/14 3:28,11/6/14 3:31,s15_7855 s15_15492
60612,11/6/14 3:34,11/6/14 4:39,s15_8184 s15_7922 s15_7760 s15_13700 s15_7382 s15_7324 s15_16139
60617,11/6/14 3:54,11/6/14 4:49,s15_13700 s15_8182 s15_12602 s15_8634 s15_16139 s15_7324 s15_17888
59056,10/28/14 13:50,11/6/14 5:30,s15_17791 s15_17193 s15_18044 s15_18001
57482,9/24/14 14:56,11/6/14 14:08,s15_14951 s15_15168 s15_17927 s15_17674 s15_16112
58947,10/27/14 22:03,11/6/14 14:10,s15_14951 s15_15168 s15_17927 s15_17674 s15_16112
60578,11/6/14 1:10,11/6/14 15:16,s15_8184 s15_11964 s15_7043 s15_16011 s15_16125 s15_14205 s15_7557
60658,11/6/14 15:41,11/6/14 15:45,s15_7470 s15_13155 s15_10637 s15_17085 s15_17642 s15_12398
60668,11/6/14 16:32,11/6/14 16:36,s15_18037 s15_7363 s15_17722 s15_18028 s15_17623
60680,11/6/14 17:24,11/6/14 17:54,s15_17947 s15_17884 s15_16324 s15_9209 s15_7322 s15_17263
60692,11/6/14 17:54,11/6/14 17:57,s15_17113 s15_17752
59470,10/30/14 17:32,11/6/14 18:27,s15_17717 s15_7351 s15_10505 s15_15708 s15_17163
60699,11/6/14 18:29,11/6/14 18:50,s15_7363 s15_17724 s15_17743 s15_10637 s15_16113
1734,2/2/13 1:32,11/6/14 19:07,s15_17807 s15_17809 s15_14782 s15_18061
59040,10/28/14 10:04,11/6/14 19:44,s15_16506 s15_17848 s15_15918
60715,11/6/14 19:28,11/6/14 20:10,s15_15377 s15_8193 s15_18000 s15_12606 s15_7054 s15_7544 s15_16126
60734,11/6/14 20:38,11/6/14 20:56,s15_7486 s15_9450 s15_7947 s15_7948 s15_8632 s15_7399 s15_7079
60747,11/6/14 21:32,11/7/14 0:52,s15_17672 s15_17137 s15_17537
60787,11/7/14 2:12,11/7/14 2:53,s15_17635 s15_17163 s15_16010 s15_17288 s15_15927 s15_17300 s15_17988 s15_17847 s15_13513
1004,11/3/12 13:45,11/7/14 4:10,s15_17922 s15_17758 s15_17759 s15_17762 s15_17278 s15_17332 s15_12464 s15_17121 s15_7351 s15_7355 s15_17673 s15_17700
60791,11/7/14 2:34,11/7/14 4:12,s15_17794 s15_7237 s15_17732 s15_17733 s15_7143 s15_7144
51628,8/3/14 16:17,11/7/14 5:27,s15_10637 s15_17886 s15_17770
28334,10/27/13 19:48,11/7/14 5:31,s15_15852 s15_17764 s15_17886 s15_18049
60839,11/7/14 14:01,11/7/14 14:03,s15_7199 s15_7200
1016,11/3/12 22:24,11/7/14 16:08,s15_11768 s15_17721 s15_17913 s15_7324 s15_14763 s15_16113
53097,8/28/14 17:01,11/7/14 16:18,s15_17870 s15_17871 s15_16055
60864,11/7/14 16:17,11/7/14 16:22,s15_18014 s15_17900 s15_15412 s15_17194
11346,4/16/13 3:03,11/7/14 16:38,s15_16889 s15_10637 s15_7895 s15_7124
60902,11/7/14 19:00,11/7/14 19:10,s15_17794 s15_17780 s15_15963 s15_14726 s15_13155
60053,11/3/14 20:02,11/7/14 19:16,s15_17894 s15_16505
1512,11/14/12 4:48,11/7/14 19:18,s15_17635 s15_18041 s15_16984 s15_15867 s15_15708 s15_12971 s15_18038 s15_18001 s15_17262 s15_14974
60900,11/7/14 18:59,11/7/14 19:22,s15_7324 s15_7073 s15_7944 s15_16136 s15_7761 s15_7930 s15_7931 s15_8192 s15_8636 s15_14237 s15_16154 s15_17550
51722,8/6/14 2:12,11/7/14 23:00,s15_12973 s15_17103 s15_17105 s15_7169 s15_17089 s15_17923 s15_17730
60973,11/8/14 18:17,11/8/14 18:27,s15_17850 s15_7230 s15_14919 s15_17262
60975,11/8/14 18:57,11/8/14 19:02,s15_15480 s15_15943 s15_17804 s15_17730
58949,10/27/14 22:14,11/8/14 19:04,s15_17879 s15_17026 s15_17913 s15_17161 s15_16112
60976,11/8/14 19:04,11/8/14 19:08,s15_17690 s15_17887 s15_17773
1336,11/9/12 17:49,11/8/14 20:51,s15_17989 s15_15943 s15_17804 s15_9450 s15_9555 s15_17805
60998,11/8/14 21:08,11/8/14 21:17,s15_16126 s15_12968
61012,11/8/14 23:30,11/8/14 23:36,s15_17614 s15_15507
61022,11/9/14 0:17,11/9/14 0:19,s15_16130 s15_7229 s15_17638 s15_17906 s15_17905 s15_7168
61027,11/9/14 1:03,11/9/14 2:30,s15_7285 s15_17904 s15_14124
61064,11/9/14 15:14,11/9/14 16:07,s15_7285 s15_17869 s15_17870 s15_14926 s15_11940
61069,11/9/14 15:46,11/9/14 16:21,s15_14974 s15_14443 s15_15367 s15_15492 s15_17673 s15_17239 s15_17674 s15_17537 s15_7142 s15_18001 s15_17891 s15_16054
30896,11/9/13 12:03,11/9/14 16:59,s15_17887 s15_13315 s15_16149 s15_17886 s15_15852 s15_18058
61084,11/9/14 17:03,11/9/14 17:12,s15_16038 s15_16028 s15_18058
30448,11/7/13 2:26,11/9/14 18:31,s15_17673 s15_17674 s15_7160 s15_14751 s15_7169
61102,11/9/14 18:38,11/9/14 18:40,s15_17922 s15_7230 s15_15977 s15_12972
765,10/29/12 17:41,11/9/14 18:44,s15_16505 s15_14951 s15_17241 s15_14253 s15_16112
1261,11/7/12 22:36,11/9/14 20:10,s15_17814 s15_17810 s15_14951
58906,10/27/14 18:43,11/9/14 20:36,s15_14485 s15_17810 s15_14951 s15_17814 s15_17263
61127,11/9/14 20:22,11/9/14 20:42,s15_14911 s15_14912
61136,11/9/14 21:23,11/9/14 21:35,s15_13700 s15_8184 s15_7760 s15_7382 s15_16139 s15_7048 s15_7919 s15_7324
58112,10/14/14 3:54,11/9/14 21:37,s15_18013 s15_17796 s15_17743 s15_15497
61151,11/9/14 22:19,11/9/14 22:30,s15_17672 s15_17809 s15_17028 s15_17743 s15_17161 s15_16011
61157,11/9/14 22:54,11/9/14 22:56,s15_17265 s15_17266 s15_16229 s15_17906 s15_7017
61167,11/9/14 23:39,11/9/14 23:43,s15_7363 s15_7160 s15_7241 s15_17847 s15_16054
59957,11/3/14 15:30,11/10/14 0:47,s15_15892 s15_14912 s15_15005 s15_16163
44734,4/5/14 0:22,11/10/14 1:08,s15_16029 s15_17829 s15_7614 s15_7168
61186,11/10/14 1:34,11/10/14 1:34,s15_16143 s15_17225 s15_16384 s15_16366
61122,11/9/14 20:05,11/10/14 1:44,s15_17807 s15_17676 s15_17240
60382,11/5/14 1:58,11/10/14 1:50,s15_8600 s15_17207 s15_17743 s15_15490
58516,10/24/14 19:30,11/10/14 2:06,s15_17698 s15_18070 s15_17752 s15_17866
61198,11/10/14 2:22,11/10/14 2:25,s15_17716 s15_17719 s15_17302 s15_17614
44422,4/2/14 23:54,11/10/14 2:27,s15_17927 s15_14376 s15_17241 s15_16054 s15_16055 s15_17161 s15_17702 s15_15927 s15_17752 s15_17535 s15_17818 s15_17886 s15_14425 s15_7614 s15_14417 s15_15890 s15_9555
61195,11/10/14 2:13,11/10/14 2:33,s15_15412 s15_18054 s15_17988
60349,11/4/14 23:02,11/10/14 2:41,s15_17732 s15_12396 s15_18002 s15_17674
61133,11/9/14 21:15,11/10/14 2:46,s15_7240 s15_17795 s15_9123
754,10/29/12 16:01,11/10/14 3:00,s15_17796 s15_15963 s15_14362 s15_7242 s15_9555 s15_18022 s15_14709 s15_14708
55235,9/2/14 18:59,11/10/14 3:02,s15_17999 s15_17998 s15_17874 s15_17113 s15_17698 s15_18058 s15_17693 s15_17817 s15_17886 s15_17760 s15_17992 s15_12396 s15_15930 s15_17894 s15_15892
59580,10/31/14 2:17,11/10/14 3:02,s15_17102 s15_17105 s15_17712 s15_17713 s15_17719 s15_17807
54763,9/2/14 2:13,11/10/14 3:50,s15_17699 s15_17691 s15_17774 s15_17750 s15_17733 s15_14751 s15_17962 s15_17756 s15_17225 s15_18037
58483,10/24/14 13:51,11/10/14 4:09,s15_12964 s15_10637 s15_15708 s15_7351 s15_10505 s15_16505 s15_17922 s15_15930 s15_14547 s15_17907 s15_17207
61215,11/10/14 3:34,11/10/14 4:10,s15_17756 s15_17219 s15_17207 s15_14974 s15_13309
