id,created_at,updated_at,courses
88707,8/27/15 15:39,4/10/17 18:11,f17_13654 f17_13566 f17_13565 f17_7881
60156,11/4/14 3:46,4/10/17 18:17,f16_8983 f16_12814 f16_6848 f16_1464 f16_1467 f16_12820 s17_18549 s17_7351 s17_18101 s17_18034 f17_13491 f17_12791 f17_11848 f17_13512
140486,2/1/16 13:20,4/10/17 18:27,f17_12437 f17_12985 f17_6519 f17_13502 f17_13419 f17_11060
201145,4/10/17 18:15,4/10/17 18:41,f17_12403 f17_13635 f17_13560 f17_12977
201152,4/10/17 18:38,4/10/17 18:51,f17_11324 f17_13471
201151,4/10/17 18:37,4/10/17 18:51,f17_13430 f17_5835 f17_13533 f17_13468 f17_13051 f17_5948 f17_1464
200344,4/6/17 14:07,4/10/17 19:19,f17_13430 f17_12490 f17_8632 f17_1627 f17_11112
201176,4/10/17 19:42,4/10/17 19:48,f17_13623 f17_8050 f17_13529
165168,8/19/16 15:03,4/10/17 19:53,f17_13437 f17_1476 f17_1477 f17_13438
199548,3/31/17 17:03,4/10/17 19:55,f17_13554 f17_11268 f17_13560 f17_11849
146903,4/5/16 1:12,4/10/17 20:08,f17_13543 f17_1371 f17_13099 f17_13548
200101,4/5/17 2:51,4/10/17 20:22,f17_5893 f17_5895 f17_1355 f17_13430 f17_9002 f17_13022 f17_13582
201182,4/10/17 20:01,4/10/17 20:33,f17_13472 f17_12958 f17_13638 f17_13505 f17_13471
60292,11/4/14 19:39,4/10/17 21:18,s15_16010 s15_12604 s15_16154 s15_7053 s15_7543 f15_1985 f15_1202 f15_3782 f15_1680 f15_1155 f15_1040 s17_18705
201209,4/10/17 21:41,4/10/17 21:50,f17_13532
201090,4/10/17 16:00,4/10/17 22:00,f17_11428 f17_8936 f17_4382
201217,4/10/17 21:57,4/10/17 22:06,f17_4685 f17_11902 f17_13462 f17_13043 f17_13546
190228,1/29/17 22:11,4/10/17 23:29,f17_12318 f17_13571 f17_11423 f17_11849
106543,10/11/15 15:52,4/10/17 23:52,f17_12203 f17_12393 f17_13535
200431,4/6/17 20:29,4/11/17 0:25,f17_13531 f17_11849 f17_13424
199510,3/30/17 23:11,4/11/17 0:59,f17_1476 f17_1477 f17_11271 f17_13574
201300,4/11/17 3:37,4/11/17 3:42,f17_12276 f17_13522 f17_11849
201299,4/11/17 3:36,4/11/17 3:43,f17_13622 f17_1059 f17_12779 f17_12780 f17_11103
201305,4/11/17 4:04,4/11/17 4:08,f17_13630
60675,11/6/14 16:52,4/11/17 12:46,f16_8425 f16_1464 f16_1467 f16_12817 f16_13043 f16_11106 s17_17089 s17_17090 s17_18054 s17_7351 s17_10505 s17_18954 f17_13429 f17_11118 f17_11140 f17_5835
201340,4/11/17 13:27,4/11/17 13:28,f17_13649 f17_12912 f17_12913
201354,4/11/17 14:12,4/11/17 14:15,f17_12932 f17_8851 f17_13540 f17_13541 f17_11933
199938,4/4/17 14:11,4/11/17 14:28,f17_13624 f17_13625 f17_11849 f17_12091 f17_12105 f17_13626 f17_10049
192234,2/6/17 19:35,4/11/17 14:43,f17_12288 f17_12276 f17_13524 f17_13535
201359,4/11/17 14:31,4/11/17 14:54,f17_13635 f17_12403 f17_12490 f17_13560
74681,4/9/15 23:52,4/11/17 15:18,s16_7854 s16_17295 f16_12899 f16_12954 f16_11324 f16_13049 s17_17300 s17_15517 s17_18637 s17_14458 s17_18306 f17_13561 f17_11307 f17_12820 f17_10225
200368,4/6/17 15:45,4/11/17 15:25,f17_7531
201385,4/11/17 15:35,4/11/17 15:37,f17_13456 f17_13619 f17_7823 f17_12876
75180,4/13/15 22:24,4/11/17 15:45,f17_13483 f17_13638 f17_11849 f17_1002 f17_13516 f17_8936 f17_12275 f17_13501 f17_13447 f17_13446 f17_13480
60930,11/7/14 20:43,4/11/17 15:53,f17_1476 f17_1477 f17_1355 f17_13437
76606,4/22/15 22:40,4/11/17 15:59,s16_18268 s16_18257 s16_18308 s16_15852 s16_16038 f17_11884 f17_12995 f17_13566 f17_13427 f17_13503 f17_12457 f17_12968 f17_13471 f17_13553 f17_13554 f17_13447 f17_12370
182249,11/8/16 20:17,4/11/17 16:23,f17_11902 f17_13466
199243,3/28/17 13:23,4/11/17 16:38,f17_13635 f17_12403 f17_13646 f17_13643
201072,4/10/17 15:12,4/11/17 17:24,f17_7509 f17_12449 f17_13509 f17_12455 f17_13497
63817,11/18/14 21:54,4/11/17 17:31,f17_13332 f17_5955 f17_7687 f17_1821 f17_1033
53547,8/28/14 20:42,4/11/17 17:39,f17_6817 f17_5234 f17_1306 f17_12091 f17_2820 f17_13577
201440,4/11/17 17:44,4/11/17 17:44,s17_18567 s17_18166
91654,8/31/15 17:16,4/11/17 17:55,f17_13512 f17_8936 f17_13454 f17_13423 f17_13532
201448,4/11/17 17:56,4/11/17 18:06,f17_7458 f17_1983 f17_1778 f17_1717 f17_12146 f17_1067 f17_1287
201376,4/11/17 15:18,4/11/17 18:12,f17_13042 f17_1356 f17_13464 f17_13465
201455,4/11/17 18:22,4/11/17 18:41,f17_13424 f17_13635 f17_13506 f17_11849 f17_13553 f17_12299
201458,4/11/17 18:29,4/11/17 18:45,f17_13553 f17_13557 f17_12977 f17_10341 f17_8859
165109,8/19/16 2:18,4/11/17 19:27,f17_2684 f17_13622 f17_1107 f17_13550
201494,4/11/17 20:07,4/11/17 20:24,f17_12399 f17_9513 f17_1975 f17_13622 f17_13502
200153,4/5/17 14:02,4/11/17 20:31,f17_13432 f17_12977 f17_11994 f17_12490 f17_13558 f17_13557 f17_13647
189278,1/23/17 20:34,4/11/17 20:35,f17_11422 f17_11884 f17_13560
90109,8/28/15 19:29,4/11/17 20:36,f15_1052 f15_11946 f15_12336 f15_1045 s16_16055 s16_15918 s16_16229 s16_7158 s16_17711 s17_18603 s17_7179 s17_7180 s17_14175 f17_12626 f17_1353 f17_7872 f17_13558 f17_1431 f17_3616
146564,4/2/16 20:14,4/11/17 20:51,f17_1468 f17_13619 f17_1027 f17_4804 f17_13621
