id,created_at,updated_at,courses
30619,11/7/13 20:45,11/7/13 20:49,s14_17239 s14_7273 s14_17288 s14_15367
30230,11/6/13 15:04,11/7/13 20:50,s14_15186 s14_11940 s14_7002 s14_14286 s14_17635 s14_17404 s14_17143 s14_14195 s14_15204 s14_17325 s14_15967 s14_7142 s14_13391 s14_11138 s14_15005 s14_15280 s14_17548 s14_13513 s14_15260 s14_16249 s14_17617 s14_17596 s14_17320 s14_17183 s14_17184
30650,11/7/13 22:32,11/7/13 22:33,s14_17604
30651,11/7/13 22:38,11/7/13 23:05,s14_17097 s14_7355 s14_17399 s14_7356
20556,9/3/13 16:50,11/7/13 23:18,s14_7357 s14_12970 s14_17237 s14_7486 s14_7355
30655,11/7/13 23:01,11/7/13 23:39,s14_14465 s14_14510 s14_15168 s14_17327 s14_17326 s14_14175 s14_7169 s14_15497 s14_16054 s14_16055
29622,11/4/13 16:10,11/8/13 0:48,s14_7179 s14_15498 s14_8902 s14_13391 s14_16054
28339,10/27/13 21:30,11/8/13 1:11,s14_15960 s14_7230 s14_17268 s14_16011
2063,2/3/13 21:13,11/8/13 2:07,s14_16065 s14_17305 s14_16248 s14_15637 s14_15890 s14_16073 s14_16084 s14_15852
29476,11/3/13 23:29,11/8/13 2:34,s14_17207 s14_17226 s14_17176 s14_17026 s14_12291 s14_17286
13016,4/23/13 22:13,11/8/13 3:14,s14_7156 s14_17501 s14_17288 s14_17614 s14_17543 s14_17547 s14_7854 s14_16506 s14_15909 s14_12983 s14_16402 s14_12913
28732,10/30/13 15:20,11/8/13 11:05,s14_15428 s14_17402 s14_16142 s14_15498
30753,11/8/13 15:38,11/8/13 15:45,s14_17619 s14_7147 s14_15517 s14_15863
20179,9/3/13 1:30,11/8/13 19:12,s14_17614 s14_15507 s14_17290 s14_17302 s14_11940 s14_14458 s14_15943
29016,11/1/13 1:42,11/8/13 19:13,s14_11406 s14_12970 s14_14974 s14_13891
28874,10/31/13 4:20,11/8/13 20:20,s14_17508 s14_10761 s14_7383 s14_7385 s14_13215 s14_16111 s14_8882 s14_14629
27792,10/14/13 20:19,11/8/13 22:25,s14_17265 s14_16318 s14_16824 s14_15945
28338,10/27/13 21:21,11/9/13 2:03,s14_17320 s14_17501 s14_15304 s14_15370 s14_7179 s14_15877 s14_16084 s14_16054 s14_16055 s14_7229 s14_7230 s14_17184
30938,11/9/13 19:16,11/9/13 19:20,s14_17280 s14_15480 s14_17097
30939,11/9/13 19:34,11/9/13 21:08,s14_17241 s14_17293 s14_17295 s14_11781 s14_17296 s14_15652 s14_15930 s14_14907 s14_15367 s14_15197 s14_14911 s14_17239 s14_14969 s14_16054 s14_16055
30959,11/9/13 22:15,11/9/13 23:01,s14_17404 s14_17241
