id,created_at,updated_at,courses
44753,4/5/14 8:22,4/5/14 19:05,f14_7509 f14_1328 f14_3681 f14_11327
43864,3/31/14 20:22,4/6/14 4:05,f14_4660 f14_8936 f14_11849 f14_8632 f14_11831 f14_11855 f14_9891
44838,4/6/14 17:26,4/6/14 17:32,f14_7938 f14_8313
44843,4/6/14 17:54,4/6/14 17:59,f14_1429 f14_1435 f14_11995 f14_11996 f14_11997 f14_8425 f14_11293 f14_9861 f14_11301 f14_10188 f14_11876 f14_11408
44852,4/6/14 19:10,4/6/14 19:11,f14_11907 f14_9285 f14_11860
44862,4/6/14 20:05,4/6/14 20:09,f14_1321 f14_1198 f14_1370 f14_10085 f14_2242
44871,4/6/14 21:01,4/6/14 21:10,f14_1779 f14_1051 f14_6011 f14_6007 f14_7971
44870,4/6/14 21:00,4/6/14 21:23,f14_6844 f14_1340
1479,11/13/12 16:00,4/7/14 2:15,f14_1361 f14_11176 f14_12030 f14_7839
44927,4/7/14 3:52,4/7/14 3:55,f14_11918
44909,4/7/14 2:16,4/7/14 4:15,f14_10048 f14_9711 f14_8572 f14_2445 f14_11110 f14_11113 f14_11275 f14_7201
2338,2/4/13 5:29,4/7/14 6:27,f14_11840 f14_11902 f14_1464 f14_1467 f14_6519 f14_11804 f14_11883
44937,4/7/14 6:34,4/7/14 6:37,f14_11840 f14_11883 f14_11902 f14_1464 f14_1467 f14_6519 f14_11804
44935,4/7/14 5:50,4/7/14 7:49,f14_9879 f14_12002 f14_1340
43745,3/31/14 12:26,4/7/14 12:29,f14_11471 f14_9070 f14_12091 f14_1515 f14_2461 f14_9062 f14_1149 f14_1288
44023,4/1/14 16:48,4/7/14 13:42,f14_11820 f14_11039 f14_5218 f14_7277 f14_10092 f14_11917 f14_11242 f14_11900 f14_11996 f14_9288 f14_11997 f14_9808 f14_12000 f14_11869 f14_6519 f14_6520 f14_11427 f14_11939
44949,4/7/14 13:10,4/7/14 15:11,f14_11183
44883,4/6/14 23:52,4/7/14 15:42,f14_11820 f14_11994 f14_11940 f14_11892 f14_12087 f14_11860 f14_11877 f14_11878 f14_11061 f14_11062
44978,4/7/14 16:35,4/7/14 17:16,f14_6009 f14_8121 f14_7167 f14_1985 f14_10039 f14_11818 f14_1517 f14_11873 f14_11987 f14_11235 f14_12092
45001,4/7/14 17:35,4/7/14 17:54, f14_2627 f14_7991 f14_11884 f14_9981
45010,4/7/14 18:08,4/7/14 18:19,f14_11886 f14_11890 f14_8557 f14_11638 f14_11858 f14_11859 f14_11954
44953,4/7/14 13:52,4/7/14 18:35,f14_11839 f14_12031 f14_8936 f14_1718 f14_2348 f14_11473
44253,4/2/14 12:28,4/7/14 18:53, f14_11822 f14_4685 f14_9897 f14_11923 f14_11922 f14_7191 f14_4660 f14_1355 f14_11268 f14_9963
45037,4/7/14 19:52,4/7/14 20:02,f14_1315 f14_1316 f14_1799 f14_1803 f14_1802 f14_1984 f14_1986 f14_1817 f14_10085 f14_1199
45038,4/7/14 20:03,4/7/14 20:21,f14_10085 f14_1315 f14_7839 f14_6552 f14_1198 f14_6009
45045,4/7/14 20:33,4/7/14 20:36,f14_11892 f14_1518
45040,4/7/14 20:12,4/7/14 21:21,f14_11606 f14_11814 f14_11725 f14_11720 f14_11878 f14_6519 f14_6520 f14_8425
45067,4/7/14 22:50,4/7/14 22:57,f14_11995 f14_11992 f14_11849 f14_8617
42561,2/26/14 16:36,4/8/14 0:16,f14_9897 f14_11923 f14_12020 f14_11324
1044,11/4/12 21:12,4/8/14 1:32,f14_11424 f14_12024 f14_7244 f14_11887
45095,4/8/14 2:36,4/8/14 2:55,f14_11997 f14_7938 f14_8313
29651,11/4/13 17:48,4/8/14 3:31,f14_11935 f14_11932 f14_5946 f14_1351 f14_12006 f14_1547
44991,4/7/14 17:02,4/8/14 5:38,f14_1467 f14_7550 f14_11947
39412,2/3/14 4:25,4/8/14 9:04,f14_9877 f14_12002 f14_1432 f14_1433 f14_3812
45118,4/8/14 13:00,4/8/14 13:09,f14_8921 f14_6426 f14_11607 f14_11994 f14_11996 f14_11997 f14_1778 f14_12011 f14_6525
33391,11/17/13 18:28,4/8/14 14:16,f14_1356 f14_11268 f14_7946 f14_8425 f14_12007
45133,4/8/14 15:48,4/8/14 15:51,f14_8959 f14_8274 f14_11986 f14_11987 f14_10747
45148,4/8/14 18:14,4/8/14 18:19,f14_11920 f14_11926 f14_10257 f14_1355
45152,4/8/14 18:36,4/8/14 18:41,f14_12030 f14_1361 f14_12083
45173,4/8/14 20:05,4/8/14 20:39,f14_5435 f14_11947 f14_11040 f14_11102
