id,created_at,updated_at,courses
51441,7/30/14 1:21,8/1/14 5:08,f14_7792 f14_8428 f14_1768
51564,8/2/14 18:12,8/2/14 18:15,f14_12081 f14_7794 f14_8954 f14_11332
51569,8/2/14 19:24,8/2/14 19:24,f14_6817
51570,8/2/14 19:24,8/2/14 19:24,f14_6817
51571,8/2/14 19:25,8/2/14 19:25,f14_6817
51572,8/2/14 19:25,8/2/14 19:25,f14_6817
51573,8/2/14 19:25,8/2/14 19:25,f14_6817
51574,8/2/14 19:25,8/2/14 19:25,f14_6817
51575,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51576,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51577,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51578,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51579,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51580,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51581,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51582,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832
51583,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51584,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51585,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51586,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51587,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51588,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51589,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51590,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51591,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51592,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51593,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51594,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51595,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51596,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51597,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51598,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51599,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51600,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51601,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51602,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51603,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51604,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51605,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51606,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51607,8/2/14 19:25,8/2/14 19:25,f14_6817 f14_9832 f14_11180
51617,8/3/14 2:11,8/3/14 3:34,f14_4685 f14_1344 f14_1354
16793,8/8/13 16:14,8/3/14 19:33,f14_11939
50452,6/25/14 19:59,8/4/14 21:22,f14_1344 f14_1468 f14_4803
51682,8/4/14 23:14,8/4/14 23:15,f14_1354 f14_1344 f14_4685 f14_5435
42345,2/20/14 14:22,8/5/14 5:23,f14_11723 f14_11966 f14_11967 f14_10225
51719,8/6/14 1:06,8/6/14 1:57,f14_11274 f14_11275 f14_10225
12357,4/21/13 2:30,8/6/14 19:04,f13_11463 f13_11240 f13_9448 f13_5447 f13_11415 f14_6848 f14_11893 f14_1464 f14_1467
51158,7/22/14 14:55,8/8/14 14:00,f14_6519 f14_11903 f14_11115 f14_11170 f14_11825
51890,8/11/14 19:36,8/11/14 19:58,f14_11233 f14_1046 f14_1518
51919,8/12/14 2:14,8/12/14 3:18,f14_11242 f14_12005 f14_9934 f14_11941 f14_6817 f14_4356 f14_10188
51889,8/11/14 19:19,8/12/14 6:37,f14_11820 f14_11918 f14_11332 f14_9963 f14_8362 f14_11965
51929,8/12/14 13:29,8/12/14 13:35,f14_9981 f14_12006 f14_11877 f14_12100
51930,8/12/14 14:17,8/12/14 14:27,f14_1067 f14_11946 f14_11984 f14_11987 f14_12013 f14_9978 f14_11884 f14_12101
52056,8/15/14 16:55,8/15/14 16:57,f14_11299 f14_11324 f14_7244
52097,8/16/14 19:38,8/16/14 19:39,f14_11948 f14_8922
52107,8/17/14 0:33,8/17/14 1:09,f14_10007 f14_7971 f14_1050 f14_11176
