id,created_at,updated_at,courses
11557,4/17/13 2:02,4/17/13 2:07,f13_1518 f13_1034
11567,4/17/13 2:34,4/17/13 2:51,f13_4088 f13_9842 f13_4660 f13_7244 f13_11287 f13_1050 f13_1051 f13_1052 f13_9002 f13_7872 f13_7873 f13_7874 f13_5831 f13_6607 f13_8428 f13_8429 f13_11447 f13_7448 f13_1119 f13_11236 f13_10021 f13_9981 f13_11290
7075,3/28/13 19:17,4/17/13 3:54,f13_6519 f13_9353 f13_9873 f13_9875 f13_8584 f13_1287 f13_9984 f13_11410 f13_11282 f13_9891 f13_7244
2987,2/5/13 3:01,4/17/13 4:00,f13_1107 f13_1028 f13_1318 f13_11212 f13_1340 f13_1007 f13_8632
11358,4/16/13 3:31,4/17/13 4:13,f13_11238 f13_7881 f13_1107 f13_11570 f13_11232 f13_9800
11069,4/13/13 19:46,4/17/13 5:07,f13_4685 f13_11202 f13_10223 f13_11193
11619,4/17/13 12:52,4/17/13 13:34,f13_11198 f13_7794 f13_9448 f13_7887 f13_11180
11239,4/15/13 17:56,4/17/13 14:21,f13_5948 f13_11171 f13_4685 f13_9897 f13_8091 f13_10418
11649,4/17/13 15:46,4/17/13 15:55,f13_4660 f13_4193 f13_1035
5522,2/18/13 13:25,4/17/13 15:59,f13_11568 f13_11287 f13_5435 f13_11203 f13_9850 f13_1048
11658,4/17/13 16:21,4/17/13 16:49,f13_3843 f13_7756 f13_8573 f13_8584 f13_9721 f13_10055 f13_11554
7890,4/8/13 19:40,4/17/13 16:52,f13_11469 f13_1318 f13_1778 f13_1803 f13_1150
7482,4/3/13 19:44,4/17/13 17:29,f13_1047 f13_1041 f13_11431 f13_4194
11677,4/17/13 17:46,4/17/13 17:58,f13_1983 f13_1778 f13_1798 f13_1817 f13_1367 f13_2244
11680,4/17/13 18:02,4/17/13 18:06,f13_5893 f13_1355 f13_1027 f13_11062
11705,4/17/13 19:17,4/17/13 19:22,f13_1068 f13_7295 f13_11315 f13_1627 f13_11114
1964,2/3/13 17:51,4/17/13 19:23,f13_1464 f13_1467 f13_6848 f13_6849 f13_11243 f13_9982
11743,4/17/13 22:21,4/17/13 22:22,f13_10224 f13_7290 f13_1059
11753,4/17/13 23:58,4/18/13 0:18,f13_1341 f13_6847 f13_9496 f13_11570 f13_9288
