id,created_at,updated_at,courses
1295,11/8/12 18:21,11/8/12 18:38,s13_16054 s13_13533
1300,11/8/12 19:44,11/8/12 19:45,s13_15898 s13_15856
1298,11/8/12 18:52,11/8/12 19:57,s13_16027 s13_16022 s13_9920 s13_12983
1291,11/8/12 18:00,11/8/12 20:07,s13_12970 s13_12973 s13_7237
839,10/30/12 16:56,11/8/12 21:33,s13_15207 s13_14092 s13_10637 s13_16179
885,10/31/12 4:27,11/8/12 21:52,s13_14782 s13_15494 s13_15918 s13_15156 s13_13391 s13_16163 s13_7407 s13_7408 s13_15895 s13_15859 s13_15890 s13_15428
1311,11/8/12 23:02,11/8/12 23:02,s13_15075
1313,11/9/12 0:11,11/9/12 0:11,s13_16014
1315,11/9/12 0:17,11/9/12 0:22,s13_15927 s13_14244 s13_16116 s13_13315 s13_8193
663,10/11/12 14:28,11/9/12 1:53,s13_14969 s13_14912 s13_14092 s13_15547 s13_15875
961,11/2/12 4:25,11/9/12 2:41,s13_15859 s13_16038 s13_15958 s13_16092 s13_12913 s13_15924 s13_15930
1327,11/9/12 6:22,11/9/12 6:27,s13_12610 s13_13391 s13_16178 s13_7182 s13_8870
1330,11/9/12 14:48,11/9/12 14:48,s13_14309
1332,11/9/12 15:32,11/9/12 15:39,s13_15919 s13_15967 s13_16098 s13_11781
1333,11/9/12 15:57,11/9/12 16:01,s13_12604 s13_7162 s13_15054
693,10/21/12 23:08,11/9/12 17:57,s13_7150 s13_15903 s13_14969 s13_15454 s13_16042
1301,11/8/12 20:06,11/9/12 19:00,s13_13533 s13_15960 s13_9123 s13_7142 s13_15156
1346,11/9/12 19:54,11/9/12 20:25,s13_11137 s13_16025
65,8/21/12 0:42,11/9/12 21:05,s13_13315 s13_12609 s13_14244 s13_16116 s13_15927
1347,11/9/12 20:59,11/9/12 21:11,s13_16181 s13_15156 s13_15923
1255,11/7/12 21:12,11/9/12 21:30,s13_15878 s13_15280 s13_16040 s13_15901 s13_15918
1351,11/10/12 1:42,11/10/12 2:42,s13_7226 s13_7168 s13_15156 s13_12396
1339,11/9/12 18:22,11/10/12 3:12,s13_15186 s13_13892 s13_16010 s13_13902 s13_7408 s13_15873 s13_15907 s13_16036
1270,11/8/12 3:20,11/10/12 22:08,s13_7469 s13_16141 s13_12399 s13_16039 s13_7229 s13_7230 s13_14286 s13_13891 s13_11661 s13_15207 s13_15485 s13_14443 s13_7382 s13_16056 s13_7143 s13_7144 s13_16182 s13_10637
1367,11/11/12 5:28,11/11/12 6:40,s13_16139 s13_12604 s13_12602 s13_14443 s13_16056 s13_7324 s13_8850 s13_15035
1259,11/7/12 21:57,11/11/12 7:17,s13_14286 s13_13891 s13_7157 s13_15367 s13_14529 s13_14907 s13_7158
1370,11/11/12 16:34,11/11/12 16:53,s13_13533 s13_16160 s13_7237 s13_7382 s13_8370 s13_15186
1373,11/11/12 18:19,11/11/12 18:36,s13_7143 s13_16038 s13_11406 s13_14458 s13_15967 s13_15983 s13_16010
1379,11/11/12 20:43,11/11/12 20:48,s13_15625 s13_12913
1380,11/11/12 21:35,11/11/12 22:04,s13_16172 s13_15942 s13_16021 s13_15186 s13_14195 s13_15971 s13_15156 s13_16182 s13_15927
768,10/29/12 18:05,11/12/12 0:09,s13_7210 s13_7211 s13_15982 s13_11109 s13_11110 s13_15278 s13_12931 s13_16148
1398,11/12/12 5:15,11/12/12 5:15,s13_7407 s13_7408 s13_13391
1400,11/12/12 5:39,11/12/12 5:39,s13_12399
1401,11/12/12 5:39,11/12/12 5:39,s13_12399
1235,11/7/12 15:48,11/12/12 6:19,s13_12399 s13_15367 s13_14910 s13_14092 s13_14911 s13_14969
1114,11/5/12 17:13,11/12/12 6:22,s13_12399 s13_15367 s13_14092 s13_14969 s13_14907
1267,11/8/12 1:03,11/12/12 9:36,s13_16009 s13_7242 s13_16051 s13_15962 s13_15960 s13_16204
1350,11/9/12 22:48,11/12/12 13:46,s13_12969 s13_14310 s13_14417 s13_7240
909,10/31/12 18:00,11/12/12 14:03,s13_7240 s13_14458 s13_12971 s13_15204
1405,11/12/12 14:34,11/12/12 14:36,s13_15984 s13_14763 s13_15186 s13_10128 s13_15877
1061,11/5/12 0:48,11/12/12 15:50,s13_7302 s13_7304 s13_7240 s13_7121
1271,11/8/12 4:17,11/12/12 16:01,s13_15398 s13_14978 s13_16160 s13_15954 s13_15464 s13_16049 s13_11109 s13_11709 s13_15875 s13_15517 s13_14458 s13_13892 s13_12983 s13_7142 s13_7168 s13_15980 s13_15504
1410,11/12/12 16:04,11/12/12 16:40,s13_7139 s13_15885
1266,11/8/12 0:50,11/12/12 17:37,s13_15906 s13_7273 s13_7382 s13_15663 s13_7324 s13_13903 s13_16154
1309,11/8/12 21:41,11/12/12 18:14,s13_7230 s13_14911 s13_16167 s13_16038 s13_16072 s13_14286 s13_12398
1372,11/11/12 18:09,11/12/12 19:06,s13_15983
1118,11/5/12 18:05,11/12/12 20:08,s13_7382 s13_7169 s13_15186 s13_15888
1412,11/12/12 16:19,11/12/12 22:01,s13_7169 s13_11109 s13_7470 s13_16071 s13_13155 s13_11110
1413,11/12/12 16:19,11/12/12 22:56,s13_7169 s13_15712 s13_15875 s13_13155 s13_16055 s13_7470
1443,11/12/12 23:56,11/13/12 0:34,s13_12396 s13_16190 s13_8370 s13_11940
1352,11/10/12 1:49,11/13/12 1:26,s13_7230 s13_7469 s13_15610 s13_11109 s13_11110 s13_15278 s13_7002 s13_7382 s13_14604 s13_14376 s13_7855 s13_7470 s13_14726
1411,11/12/12 16:09,11/13/12 3:10,s13_7199 s13_15960 s13_7240 s13_15217
1455,11/13/12 3:25,11/13/12 3:44,s13_7302 s13_15853 s13_14414 s13_7303 s13_16021
1440,11/12/12 22:37,11/13/12 4:01,s13_14228 s13_11968 s13_16156 s13_7922 s13_7273 s13_11406 s13_14195 s13_15035 s13_7105
1406,11/12/12 14:45,11/13/12 4:18,s13_14195 s13_12972 s13_7240 s13_16172 s13_7105 s13_14311
1420,11/12/12 18:32,11/13/12 4:52,s13_7273 s13_15983 s13_14458 s13_15967 s13_16011
1421,11/12/12 18:34,11/13/12 4:57,s13_15890
1463,11/13/12 4:58,11/13/12 6:43,s13_14175 s13_14376 s13_15979 s13_7382
1469,11/13/12 13:32,11/13/12 13:32,s13_14974
411,9/4/12 13:16,11/13/12 13:50,s13_11109 s13_15278 s13_7157 s13_13533 s13_14751
1167,11/6/12 2:46,11/13/12 14:53,s13_7408 s13_13892 s13_16172 s13_15955 s13_7614
1196,11/6/12 18:20,11/13/12 15:58,s13_16006 s13_13533 s13_15921 s13_15967 s13_7237
1478,11/13/12 15:57,11/13/12 16:03,s13_15929 s13_7408 s13_16048 s13_15121 s13_15610
1224,11/7/12 2:30,11/13/12 16:05,s13_15479 s13_15919 s13_15880 s13_16038 s13_16172
1485,11/13/12 17:48,11/13/12 18:26,s13_16048 s13_14458 s13_15987 s13_15988
1110,11/5/12 16:32,11/13/12 19:40,s13_7302 s13_14414 s13_16021 s13_14286
198,8/30/12 19:32,11/13/12 20:17,s13_15972 s13_11940 s13_7382 s13_7614
1504,11/13/12 20:43,11/13/12 20:47,s13_13700 s13_16155 s13_11967 s13_16139
991,11/2/12 18:48,11/13/12 21:30,s13_7382 s13_15979 s13_7829 s13_14312 s13_15942 s13_11940
1505,11/13/12 21:33,11/13/12 21:33,s13_14969
1493,11/13/12 19:27,11/13/12 21:55,s13_7895 s13_14726 s13_13155 s13_14174
1470,11/13/12 13:32,11/14/12 1:49,s13_15855 s13_16036 s13_15919 s13_15923 s13_15924 s13_15925
704,10/23/12 1:09,11/14/12 4:39,s13_15958 s13_7143 s13_15247 s13_16165 s13_16160
1517,11/14/12 19:08,11/14/12 19:08,s13_16169
188,8/30/12 18:51,11/15/12 0:11,s13_7382 s13_14443 s13_16141 s13_16046 s13_14675
844,10/30/12 17:20,11/15/12 0:26,s13_7273 s13_15983 s13_14458 s13_15967 s13_16010
1288,11/8/12 17:43,11/15/12 19:08,s13_14443 s13_11109 s13_13533 s13_7240 s13_14189 s13_15702
1525,11/18/12 22:19,11/18/12 22:23,s13_15892 s13_15645 s13_15852 s13_15853 s13_16009 s13_10128 s13_13391 s13_16167
1537,11/25/12 5:23,11/25/12 5:27,s13_15885
1545,11/26/12 18:27,11/26/12 18:28,s13_15909 s13_15454 s13_15469 s13_14827
1417,11/12/12 17:28,11/28/12 8:32,s13_14286 s13_13892 s13_7408 s13_7230 s13_14443 s13_7396 s13_16007
796,10/30/12 0:41,11/29/12 4:59,s13_15855 s13_15861 s13_15697 s13_7273
1549,11/29/12 23:02,11/29/12 23:06,s13_9920 s13_12396 s13_8370 s13_12932 s13_13891
698,10/22/12 15:03,12/8/12 22:26,s13_7226 s13_15960 s13_10637 s13_15435 s13_16191
1558,12/10/12 3:44,12/10/12 3:44,s13_15946
1104,11/5/12 15:28,12/10/12 21:46,s13_7180 s13_14376 s13_16113 s13_14512 s13_15102 s13_14195
1564,12/13/12 17:42,12/13/12 17:42,s13_15637 s13_15980
1567,12/17/12 2:08,12/17/12 2:24,s13_16112 s13_15577 s13_16106 s13_14974
1572,12/20/12 23:12,12/20/12 23:26,s13_16161 s13_11709 s13_16165 s13_15926 s13_15928 s13_15930 s13_16184 s13_15971 s13_7178
682,10/18/12 22:28,12/25/12 10:38,s13_15888 s13_16015 s13_7855 s13_15497 s13_7382 s13_15025
1579,12/28/12 1:41,12/28/12 1:41,s13_15982 s13_12931 s13_7210 s13_11109 s13_15278
792,10/29/12 21:24,12/28/12 23:38,s13_15469 s13_15942 s13_13533 s13_8370 s13_15398 s13_14443 s13_15207 s13_15867
1580,12/29/12 6:50,12/29/12 6:52,s13_16054 s13_16022 s13_15931 s13_15859 s13_15435
