,Items,Antecedent,Consequent,Support,Confidence,Lift
474,"{'MUTH_231', 'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_231', 'MUTH_102', 'MUTH_232'}",{'MUTH_132'},0.0010285420416559527,1.0,105.10810810810811
298,"{'MUTH_231', 'APST_140', 'MUTH_201'}","{'APST_140', 'MUTH_201'}",{'MUTH_231'},0.0010285420416559527,1.0,94.85365853658536
473,"{'MUTH_231', 'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_102', 'MUTH_232', 'MUTH_132'}",{'MUTH_231'},0.0010285420416559527,1.0,94.85365853658536
481,"{'MUTH_231', 'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_232', 'MUTH_201', 'MUTH_132'}",{'MUTH_231'},0.0010285420416559527,1.0,94.85365853658536
395,"{'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_102', 'MUTH_232'}",{'MUTH_132'},0.0010285420416559527,0.8,84.08648648648649
483,"{'MUTH_231', 'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_232', 'MUTH_201'}",{'MUTH_132'},0.0010285420416559527,0.8,84.08648648648649
167,"{'JAZZ_700', 'JAZZ_803'}",{'JAZZ_700'},{'JAZZ_803'},0.0010285420416559527,0.4,81.87368421052632
168,"{'JAZZ_700', 'JAZZ_803'}",{'JAZZ_803'},{'JAZZ_700'},0.0010285420416559527,0.2105263157894737,81.87368421052632
299,"{'MUTH_231', 'APST_140', 'MUTH_201'}","{'MUTH_231', 'APST_140'}",{'MUTH_201'},0.0010285420416559527,1.0,79.36734693877551
472,"{'MUTH_231', 'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_231', 'MUTH_102', 'MUTH_132'}",{'MUTH_232'},0.0010285420416559527,0.6666666666666666,76.25490196078431
370,"{'MUTH_231', 'MHST_101', 'MUTH_201'}","{'MHST_101', 'MUTH_201'}",{'MUTH_231'},0.0010285420416559527,0.8,75.8829268292683
407,"{'MUTH_231', 'MUTH_102', 'MUTH_232'}","{'MUTH_102', 'MUTH_232'}",{'MUTH_231'},0.0010285420416559527,0.8,75.8829268292683
396,"{'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_232', 'MUTH_132'}",{'MUTH_102'},0.0010285420416559527,0.8,72.35348837209304
475,"{'MUTH_231', 'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_231', 'MUTH_232', 'MUTH_132'}",{'MUTH_102'},0.0010285420416559527,0.8,72.35348837209304
445,"{'MUTH_202', 'PVST_002', 'OPTH_203'}","{'MUTH_202', 'OPTH_203'}",{'PVST_002'},0.0010285420416559527,1.0,67.05172413793103
406,"{'MUTH_231', 'MUTH_102', 'MUTH_232'}","{'MUTH_231', 'MUTH_102'}",{'MUTH_232'},0.0010285420416559527,0.5714285714285714,65.36134453781511
480,"{'MUTH_231', 'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_201', 'MUTH_132'}",{'MUTH_232'},0.0010285420416559527,0.5714285714285714,65.36134453781511
323,"{'OPTH_202', 'APST_701', 'MUTH_201'}","{'APST_701', 'OPTH_202'}",{'MUTH_201'},0.0010285420416559527,0.8,63.49387755102041
371,"{'MUTH_231', 'MHST_101', 'MUTH_201'}","{'MUTH_231', 'MHST_101'}",{'MUTH_201'},0.0010285420416559527,0.8,63.49387755102041
401,"{'MUTH_102', 'MUTH_232', 'MUTH_201'}","{'MUTH_102', 'MUTH_232'}",{'MUTH_201'},0.0010285420416559527,0.8,63.49387755102041
416,"{'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_232', 'MUTH_132'}",{'MUTH_201'},0.0010285420416559527,0.8,63.49387755102041
482,"{'MUTH_231', 'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_232', 'MUTH_132'}",{'MUTH_201'},0.0010285420416559527,0.8,63.49387755102041
135,"{'CHEM_339', 'PHYS_104'}",{'CHEM_339'},{'PHYS_104'},0.0010285420416559527,0.3333333333333333,61.73015873015873
136,"{'CHEM_339', 'PHYS_104'}",{'PHYS_104'},{'CHEM_339'},0.0010285420416559527,0.19047619047619047,61.73015873015872
408,"{'MUTH_231', 'MUTH_102', 'MUTH_232'}","{'MUTH_231', 'MUTH_232'}",{'MUTH_102'},0.0010285420416559527,0.6666666666666666,60.29457364341086
447,"{'MUTH_202', 'PVST_002', 'OPTH_203'}","{'PVST_002', 'OPTH_203'}",{'MUTH_202'},0.0010285420416559527,0.6666666666666666,57.614814814814814
400,"{'MUTH_102', 'MUTH_232', 'MUTH_201'}","{'MUTH_102', 'MUTH_201'}",{'MUTH_232'},0.0010285420416559527,0.5,57.19117647058823
46,"{'APST_704', 'PVST_002'}",{'APST_704'},{'PVST_002'},0.0010285420416559527,0.8,53.64137931034483
175,"{'LANG_100', 'PVST_002'}",{'LANG_100'},{'PVST_002'},0.0010285420416559527,0.8,53.64137931034483
269,"{'OPTH_305', 'PVST_002'}",{'OPTH_305'},{'PVST_002'},0.0010285420416559527,0.8,53.64137931034483
271,"{'OPTH_404', 'PVST_002'}",{'OPTH_404'},{'PVST_002'},0.0010285420416559527,0.8,53.64137931034483
331,"{'APST_701', 'OPTH_202', 'PVST_002'}","{'APST_701', 'OPTH_202'}",{'PVST_002'},0.0010285420416559527,0.8,53.64137931034483
417,"{'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_232', 'MUTH_201'}",{'MUTH_132'},0.0010285420416559527,0.5,52.554054054054056
415,"{'MUTH_232', 'MUTH_201', 'MUTH_132'}","{'MUTH_201', 'MUTH_132'}",{'MUTH_232'},0.0010285420416559527,0.4,45.752941176470586
402,"{'MUTH_102', 'MUTH_232', 'MUTH_201'}","{'MUTH_232', 'MUTH_201'}",{'MUTH_102'},0.0010285420416559527,0.5,45.220930232558146
248,"{'MUTH_202', 'OPTH_203'}",{'OPTH_203'},{'MUTH_202'},0.0010285420416559527,0.5,43.211111111111116
372,"{'MUTH_231', 'MHST_101', 'MUTH_201'}","{'MUTH_231', 'MUTH_201'}",{'MHST_101'},0.0010285420416559527,0.16666666666666666,40.510416666666664
275,"{'PHYS_103', 'PHYS_104'}",{'PHYS_103'},{'PHYS_104'},0.0010285420416559527,0.2,37.03809523809524
276,"{'PHYS_103', 'PHYS_104'}",{'PHYS_104'},{'PHYS_103'},0.0010285420416559527,0.19047619047619047,37.03809523809524
300,"{'MUTH_231', 'APST_140', 'MUTH_201'}","{'MUTH_231', 'MUTH_201'}",{'APST_140'},0.0010285420416559527,0.16666666666666666,34.1140350877193
180,"{'LANG_101', 'PVST_002'}",{'LANG_101'},{'PVST_002'},0.0010285420416559527,0.5,33.525862068965516
186,"{'MATH_220', 'PHYS_111'}",{'MATH_220'},{'PHYS_111'},0.0010285420416559527,0.16,29.63047619047619
187,"{'MATH_220', 'PHYS_111'}",{'PHYS_111'},{'MATH_220'},0.0010285420416559527,0.19047619047619047,29.63047619047619
58,"{'APST_800', 'APST_802'}",{'APST_802'},{'APST_800'},0.0010285420416559527,0.5,29.02238805970149
38,"{'APST_701', 'MUTH_201'}",{'APST_701'},{'MUTH_201'},0.0010285420416559527,0.3333333333333333,26.45578231292517
184,"{'PVST_002', 'LANG_200'}",{'LANG_200'},{'PVST_002'},0.0010285420416559527,0.36363636363636365,24.38244514106583
201,"{'MHST_255', 'MUTH_202'}",{'MHST_255'},{'MUTH_202'},0.0010285420416559527,0.26666666666666666,23.045925925925925
394,"{'MUTH_102', 'MUTH_232', 'MUTH_132'}","{'MUTH_102', 'MUTH_132'}",{'MUTH_232'},0.0010285420416559527,0.19047619047619047,21.787114845938373
14,"{'MUTH_231', 'APST_140'}",{'APST_140'},{'MUTH_231'},0.0010285420416559527,0.2105263157894737,19.969191270860076
13,"{'APST_140', 'MUTH_201'}",{'APST_140'},{'MUTH_201'},0.0010285420416559527,0.2105263157894737,16.70891514500537
169,"{'JAZZ_803', 'MUTH_201'}",{'JAZZ_803'},{'MUTH_201'},0.0010285420416559527,0.2105263157894737,16.70891514500537
115,"{'NSCI_211', 'BIOL_213'}",{'NSCI_211'},{'BIOL_213'},0.0010285420416559527,0.17391304347826086,16.49628844114528
3,"{'APST_110', 'PVST_002'}",{'APST_110'},{'PVST_002'},0.0010285420416559527,0.23529411764705882,15.776876267748477
7,"{'APST_111', 'MUTH_202'}",{'APST_111'},{'MUTH_202'},0.0010285420416559527,0.18181818181818182,15.713131313131314
226,"{'MUTH_131', 'MUTH_132'}",{'MUTH_132'},{'MUTH_131'},0.0010285420416559527,0.10810810810810811,15.015444015444016
225,"{'MUTH_131', 'MUTH_132'}",{'MUTH_131'},{'MUTH_132'},0.0010285420416559527,0.14285714285714285,15.015444015444015
155,"{'ECON_101', 'PSYC_200'}",{'PSYC_200'},{'ECON_101'},0.0010285420416559527,0.16666666666666666,12.963333333333333
72,"{'APST_800', 'PVST_006'}",{'PVST_006'},{'APST_800'},0.0010285420416559527,0.2105263157894737,12.219952867242734
108,"{'BIOL_200', 'BIOL_100'}",{'BIOL_200'},{'BIOL_100'},0.0010285420416559527,0.16666666666666666,9.820707070707071
230,"{'MUTH_202', 'MUTH_132'}",{'MUTH_132'},{'MUTH_202'},0.0010285420416559527,0.10810810810810811,9.342942942942944
66,"{'APST_800', 'MUTH_232'}",{'MUTH_232'},{'APST_800'},0.0010285420416559527,0.11764705882352941,6.828797190517998
318,"{'APST_213', 'MUTH_202', 'PVST_002'}","{'MUTH_202', 'PVST_002'}",{'APST_213'},0.0012856775520699408,0.5,277.7857142857143
40,"{'APST_701', 'OPTH_202'}",{'APST_701'},{'OPTH_202'},0.0012856775520699408,0.41666666666666663,162.04166666666666
41,"{'APST_701', 'OPTH_202'}",{'OPTH_202'},{'APST_701'},0.0012856775520699408,0.5,162.04166666666666
466,"{'MUTH_231', 'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_102', 'MUTH_201'}",{'MUTH_132'},0.0012856775520699408,1.0,105.10810810810811
419,"{'MUTH_231', 'MUTH_232', 'MUTH_132'}","{'MUTH_232', 'MUTH_132'}",{'MUTH_231'},0.0012856775520699408,1.0,94.85365853658536
420,"{'MUTH_231', 'MUTH_232', 'MUTH_132'}","{'MUTH_231', 'MUTH_232'}",{'MUTH_132'},0.0012856775520699408,0.8333333333333333,87.59009009009009
421,"{'MUTH_232', 'MUTH_202', 'MUTH_201'}","{'MUTH_202', 'MUTH_201'}",{'MUTH_232'},0.0012856775520699408,0.7142857142857142,81.70168067226889
464,"{'MUTH_231', 'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_102', 'MUTH_201', 'MUTH_132'}",{'MUTH_231'},0.0012856775520699408,0.8333333333333333,79.04471544715446
317,"{'APST_213', 'MUTH_202', 'PVST_002'}","{'APST_213', 'PVST_002'}",{'MUTH_202'},0.0012856775520699408,0.8333333333333333,72.01851851851852
444,"{'MUTH_232', 'MUTH_202', 'PVST_002'}","{'MUTH_232', 'PVST_002'}",{'MUTH_202'},0.0012856775520699408,0.8333333333333333,72.01851851851852
418,"{'MUTH_231', 'MUTH_232', 'MUTH_132'}","{'MUTH_231', 'MUTH_132'}",{'MUTH_232'},0.0012856775520699408,0.625,71.48897058823529
316,"{'APST_213', 'MUTH_202', 'PVST_002'}","{'APST_213', 'MUTH_202'}",{'PVST_002'},0.0012856775520699408,1.0,67.05172413793103
429,"{'MUTH_231', 'MUTH_232', 'MUTH_201'}","{'MUTH_231', 'MUTH_232'}",{'MUTH_201'},0.0012856775520699408,0.8333333333333333,66.13945578231292
465,"{'MUTH_231', 'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_102', 'MUTH_132'}",{'MUTH_201'},0.0012856775520699408,0.8333333333333333,66.13945578231292
467,"{'MUTH_231', 'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_201', 'MUTH_132'}",{'MUTH_102'},0.0012856775520699408,0.7142857142857142,64.60132890365448
19,"{'APST_213', 'MUTH_202'}",{'APST_213'},{'MUTH_202'},0.0012856775520699408,0.7142857142857142,61.73015873015873
20,"{'APST_213', 'MUTH_202'}",{'MUTH_202'},{'APST_213'},0.0012856775520699408,0.1111111111111111,61.73015873015873
397,"{'MUTH_231', 'MUTH_102', 'MUTH_201'}","{'MUTH_102', 'MUTH_201'}",{'MUTH_231'},0.0012856775520699408,0.625,59.28353658536585
428,"{'MUTH_231', 'MUTH_232', 'MUTH_201'}","{'MUTH_232', 'MUTH_201'}",{'MUTH_231'},0.0012856775520699408,0.625,59.28353658536585
443,"{'MUTH_232', 'MUTH_202', 'PVST_002'}","{'MUTH_202', 'PVST_002'}",{'MUTH_232'},0.0012856775520699408,0.5,57.19117647058823
398,"{'MUTH_231', 'MUTH_102', 'MUTH_201'}","{'MUTH_231', 'MUTH_102'}",{'MUTH_201'},0.0012856775520699408,0.7142857142857142,56.69096209912536
422,"{'MUTH_232', 'MUTH_202', 'MUTH_201'}","{'MUTH_232', 'MUTH_201'}",{'MUTH_202'},0.0012856775520699408,0.625,54.01388888888889
24,"{'PVST_001', 'APST_214'}",{'APST_214'},{'PVST_001'},0.0012856775520699408,0.41666666666666663,52.271505376344074
25,"{'PVST_001', 'APST_214'}",{'PVST_001'},{'APST_214'},0.0012856775520699408,0.16129032258064513,52.271505376344074
270,"{'OPTH_400', 'PVST_002'}",{'OPTH_400'},{'PVST_002'},0.0012856775520699408,0.7142857142857142,47.89408866995073
185,"{'LANG_201', 'PVST_002'}",{'LANG_201'},{'PVST_002'},0.0012856775520699408,0.625,41.9073275862069
243,"{'OPTH_202', 'MUTH_201'}",{'OPTH_202'},{'MUTH_201'},0.0012856775520699408,0.5,39.683673469387756
242,"{'OPTH_202', 'MUTH_201'}",{'MUTH_201'},{'OPTH_202'},0.0012856775520699408,0.1020408163265306,39.68367346938775
260,"{'NSCI_211', 'NSCI_607'}",{'NSCI_211'},{'NSCI_607'},0.0012856775520699408,0.21739130434782608,35.22644927536231
261,"{'NSCI_211', 'NSCI_607'}",{'NSCI_607'},{'NSCI_211'},0.0012856775520699408,0.20833333333333331,35.22644927536231
266,"{'OPTH_202', 'PVST_002'}",{'OPTH_202'},{'PVST_002'},0.0012856775520699408,0.5,33.525862068965516
73,"{'APST_800', 'PVST_009'}",{'PVST_009'},{'APST_800'},0.0012856775520699408,0.5555555555555555,32.24709784411276
195,"{'MUTH_231', 'MHST_101'}",{'MHST_101'},{'MUTH_231'},0.0012856775520699408,0.3125,29.641768292682926
196,"{'MUTH_231', 'MHST_101'}",{'MUTH_231'},{'MHST_101'},0.0012856775520699408,0.1219512195121951,29.641768292682922
2,"{'MUTH_101', 'APST_110'}",{'MUTH_101'},{'APST_110'},0.0012856775520699408,0.1219512195121951,27.898134863701575
1,"{'MUTH_101', 'APST_110'}",{'APST_110'},{'MUTH_101'},0.0012856775520699408,0.2941176470588235,27.89813486370157
423,"{'MUTH_232', 'MUTH_202', 'MUTH_201'}","{'MUTH_232', 'MUTH_202'}",{'MUTH_201'},0.0012856775520699408,0.3333333333333333,26.45578231292517
193,"{'MHST_101', 'MUTH_201'}",{'MHST_101'},{'MUTH_201'},0.0012856775520699408,0.3125,24.802295918367346
194,"{'MHST_101', 'MUTH_201'}",{'MUTH_201'},{'MHST_101'},0.0012856775520699408,0.1020408163265306,24.802295918367346
427,"{'MUTH_231', 'MUTH_232', 'MUTH_201'}","{'MUTH_231', 'MUTH_201'}",{'MUTH_232'},0.0012856775520699408,0.20833333333333331,23.829656862745097
119,"{'PHYS_103', 'BIOL_213'}",{'BIOL_213'},{'PHYS_103'},0.0012856775520699408,0.1219512195121951,23.71341463414634
120,"{'PHYS_103', 'BIOL_213'}",{'PHYS_103'},{'BIOL_213'},0.0012856775520699408,0.25,23.71341463414634
442,"{'MUTH_232', 'MUTH_202', 'PVST_002'}","{'MUTH_232', 'MUTH_202'}",{'PVST_002'},0.0012856775520699408,0.3333333333333333,22.350574712643677
62,"{'MHST_255', 'APST_800'}",{'MHST_255'},{'APST_800'},0.0012856775520699408,0.3333333333333333,19.34825870646766
399,"{'MUTH_231', 'MUTH_102', 'MUTH_201'}","{'MUTH_231', 'MUTH_201'}",{'MUTH_102'},0.0012856775520699408,0.20833333333333331,18.842054263565892
233,"{'MUTH_232', 'MUTH_132'}",{'MUTH_132'},{'MUTH_232'},0.0012856775520699408,0.13513513513513514,15.457074721780604
234,"{'MUTH_232', 'MUTH_132'}",{'MUTH_232'},{'MUTH_132'},0.0012856775520699408,0.14705882352941174,15.457074721780602
223,"{'MUTH_102', 'MUTH_232'}",{'MUTH_102'},{'MUTH_232'},0.0012856775520699408,0.11627906976744186,13.300273597811216
224,"{'MUTH_102', 'MUTH_232'}",{'MUTH_232'},{'MUTH_102'},0.0012856775520699408,0.14705882352941174,13.300273597811216
211,"{'MUTH_101', 'MUTH_132'}",{'MUTH_132'},{'MUTH_101'},0.0012856775520699408,0.13513513513513514,12.818061964403428
210,"{'MUTH_101', 'MUTH_132'}",{'MUTH_101'},{'MUTH_132'},0.0012856775520699408,0.1219512195121951,12.818061964403427
205,"{'MUTH_101', 'MUTH_102'}",{'MUTH_101'},{'MUTH_102'},0.0012856775520699408,0.1219512195121951,11.029495178672716
206,"{'MUTH_101', 'MUTH_102'}",{'MUTH_102'},{'MUTH_101'},0.0012856775520699408,0.11627906976744186,11.029495178672716
109,"{'CHEM_205', 'BIOL_100'}",{'CHEM_205'},{'BIOL_100'},0.0012856775520699408,0.17241379310344826,10.159352142110762
219,"{'MUTH_102', 'MUTH_202'}",{'MUTH_102'},{'MUTH_202'},0.0012856775520699408,0.11627906976744186,10.049095607235142
220,"{'MUTH_102', 'MUTH_202'}",{'MUTH_202'},{'MUTH_102'},0.0012856775520699408,0.1111111111111111,10.049095607235142
212,"{'MUTH_101', 'MUTH_201'}",{'MUTH_101'},{'MUTH_201'},0.0012856775520699408,0.1219512195121951,9.678944748631158
213,"{'MUTH_101', 'MUTH_201'}",{'MUTH_201'},{'MUTH_101'},0.0012856775520699408,0.1020408163265306,9.678944748631158
63,"{'APST_800', 'MUTH_132'}",{'MUTH_132'},{'APST_800'},0.0012856775520699408,0.13513513513513514,7.843888664784187
244,"{'MUTH_201', 'PVST_002'}",{'MUTH_201'},{'PVST_002'},0.0012856775520699408,0.1020408163265306,6.842012667135819
64,"{'APST_800', 'MUTH_201'}",{'MUTH_201'},{'APST_800'},0.0012856775520699408,0.1020408163265306,5.922936338714589
346,"{'APST_821', 'PVST_018', 'APST_825'}","{'APST_821', 'APST_825'}",{'PVST_018'},0.0015428130624839291,0.8571428571428572,333.34285714285716
348,"{'APST_821', 'PVST_018', 'APST_825'}","{'PVST_018', 'APST_825'}",{'APST_821'},0.0015428130624839291,0.8571428571428572,333.34285714285716
347,"{'APST_821', 'PVST_018', 'APST_825'}","{'APST_821', 'PVST_018'}",{'APST_825'},0.0015428130624839291,0.75,324.0833333333333
11,"{'PVST_001', 'APST_113'}",{'APST_113'},{'PVST_001'},0.0015428130624839291,0.75,94.08870967741935
12,"{'PVST_001', 'APST_113'}",{'PVST_001'},{'APST_113'},0.0015428130624839291,0.1935483870967742,94.08870967741935
392,"{'MUTH_231', 'MUTH_102', 'MUTH_132'}","{'MUTH_231', 'MUTH_102'}",{'MUTH_132'},0.0015428130624839291,0.8571428571428572,90.0926640926641
386,"{'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_102', 'MUTH_201'}",{'MUTH_132'},0.0015428130624839291,0.75,78.83108108108108
393,"{'MUTH_231', 'MUTH_102', 'MUTH_132'}","{'MUTH_231', 'MUTH_132'}",{'MUTH_102'},0.0015428130624839291,0.75,67.83139534883722
22,"{'APST_213', 'PVST_002'}",{'APST_213'},{'PVST_002'},0.0015428130624839291,0.8571428571428572,57.47290640394089
23,"{'APST_213', 'PVST_002'}",{'PVST_002'},{'APST_213'},0.0015428130624839291,0.10344827586206896,57.47290640394088
387,"{'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_201', 'MUTH_132'}",{'MUTH_102'},0.0015428130624839291,0.6000000000000001,54.26511627906978
268,"{'PVST_002', 'OPTH_203'}",{'PVST_002'},{'OPTH_203'},0.0015428130624839291,0.10344827586206896,50.28879310344828
267,"{'PVST_002', 'OPTH_203'}",{'OPTH_203'},{'PVST_002'},0.0015428130624839291,0.75,50.28879310344827
44,"{'APST_701', 'PVST_002'}",{'APST_701'},{'PVST_002'},0.0015428130624839291,0.5,33.525862068965516
45,"{'APST_701', 'PVST_002'}",{'PVST_002'},{'APST_701'},0.0015428130624839291,0.10344827586206896,33.525862068965516
391,"{'MUTH_231', 'MUTH_102', 'MUTH_132'}","{'MUTH_102', 'MUTH_132'}",{'MUTH_231'},0.0015428130624839291,0.28571428571428575,27.10104529616725
131,"{'CHEM_102', 'CHEM_205'}",{'CHEM_102'},{'CHEM_205'},0.0015428130624839291,0.18181818181818185,24.382445141065833
132,"{'CHEM_102', 'CHEM_205'}",{'CHEM_205'},{'CHEM_102'},0.0015428130624839291,0.20689655172413793,24.382445141065833
385,"{'MUTH_102', 'MUTH_201', 'MUTH_132'}","{'MUTH_102', 'MUTH_132'}",{'MUTH_201'},0.0015428130624839291,0.28571428571428575,22.676384839650147
112,"{'CHEM_205', 'BIOL_213'}",{'BIOL_213'},{'CHEM_205'},0.0015428130624839291,0.14634146341463414,19.62489486963835
113,"{'CHEM_205', 'BIOL_213'}",{'CHEM_205'},{'BIOL_213'},0.0015428130624839291,0.20689655172413793,19.62489486963835
252,"{'MUTH_231', 'MUTH_232'}",{'MUTH_231'},{'MUTH_232'},0.0015428130624839291,0.14634146341463414,16.738880918220946
253,"{'MUTH_231', 'MUTH_232'}",{'MUTH_232'},{'MUTH_231'},0.0015428130624839291,0.17647058823529413,16.738880918220946
256,"{'MUTH_232', 'PVST_002'}",{'MUTH_232'},{'PVST_002'},0.0015428130624839291,0.17647058823529413,11.83265720081136
257,"{'MUTH_232', 'PVST_002'}",{'PVST_002'},{'MUTH_232'},0.0015428130624839291,0.10344827586206896,11.832657200811358
65,"{'APST_800', 'MUTH_202'}",{'MUTH_202'},{'APST_800'},0.0015428130624839291,0.13333333333333336,7.739303482587066
67,"{'APST_800', 'PVST_002'}",{'PVST_002'},{'APST_800'},0.0015428130624839291,0.10344827586206896,6.004632012352032
88,"{'APST_821', 'APST_825'}",{'APST_825'},{'APST_821'},0.0017999485728979173,0.7777777777777778,302.4777777777778
96,"{'PVST_018', 'APST_825'}",{'APST_825'},{'PVST_018'},0.0017999485728979173,0.7777777777777778,302.4777777777778
87,"{'APST_821', 'APST_825'}",{'APST_821'},{'APST_825'},0.0017999485728979173,0.7000000000000001,302.47777777777776
97,"{'PVST_018', 'APST_825'}",{'PVST_018'},{'APST_825'},0.0017999485728979173,0.7000000000000001,302.47777777777776
413,"{'MUTH_231', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_132'}",{'MUTH_201'},0.0017999485728979173,0.875,69.44642857142857
412,"{'MUTH_231', 'MUTH_201', 'MUTH_132'}","{'MUTH_201', 'MUTH_132'}",{'MUTH_231'},0.0017999485728979173,0.7000000000000001,66.39756097560976
59,"{'APST_800', 'APST_804'}",{'APST_800'},{'APST_804'},0.0017999485728979173,0.1044776119402985,33.8594527363184
60,"{'APST_800', 'APST_804'}",{'APST_804'},{'APST_800'},0.0017999485728979173,0.5833333333333333,33.8594527363184
414,"{'MUTH_231', 'MUTH_201', 'MUTH_132'}","{'MUTH_231', 'MUTH_201'}",{'MUTH_132'},0.0017999485728979173,0.29166666666666663,30.656531531531527
70,"{'APST_800', 'PVST_005'}",{'APST_800'},{'PVST_005'},0.0017999485728979173,0.1044776119402985,25.394589552238806
71,"{'APST_800', 'PVST_005'}",{'PVST_005'},{'APST_800'},0.0017999485728979173,0.4375,25.394589552238806
68,"{'PVST_004', 'APST_800'}",{'APST_800'},{'PVST_004'},0.0017999485728979173,0.1044776119402985,15.62743972445465
69,"{'PVST_004', 'APST_800'}",{'PVST_004'},{'APST_800'},0.0017999485728979173,0.2692307692307692,15.627439724454648
221,"{'MUTH_231', 'MUTH_102'}",{'MUTH_102'},{'MUTH_231'},0.0017999485728979173,0.16279069767441862,15.441293250141804
222,"{'MUTH_231', 'MUTH_102'}",{'MUTH_231'},{'MUTH_102'},0.0017999485728979173,0.17073170731707316,15.441293250141804
236,"{'MUTH_202', 'MUTH_201'}",{'MUTH_201'},{'MUTH_202'},0.0017999485728979173,0.14285714285714285,12.346031746031747
237,"{'MUTH_202', 'MUTH_201'}",{'MUTH_202'},{'MUTH_201'},0.0017999485728979173,0.15555555555555556,12.346031746031747
92,"{'APST_821', 'PVST_018'}",{'APST_821'},{'PVST_018'},0.0020570840833119054,0.8,311.12
93,"{'APST_821', 'PVST_018'}",{'PVST_018'},{'APST_821'},0.0020570840833119054,0.8,311.12
33,"{'PVST_007', 'APST_285'}",{'PVST_007'},{'APST_285'},0.0020570840833119054,0.36363636363636365,157.13131313131314
32,"{'PVST_007', 'APST_285'}",{'APST_285'},{'PVST_007'},0.0020570840833119054,0.8888888888888888,157.1313131313131
231,"{'MUTH_231', 'MUTH_132'}",{'MUTH_132'},{'MUTH_231'},0.0020570840833119054,0.21621621621621623,20.508899143045486
232,"{'MUTH_231', 'MUTH_132'}",{'MUTH_231'},{'MUTH_132'},0.0020570840833119054,0.19512195121951217,20.508899143045483
240,"{'MUTH_232', 'MUTH_201'}",{'MUTH_201'},{'MUTH_232'},0.0020570840833119054,0.16326530612244897,18.674669867947177
241,"{'MUTH_232', 'MUTH_201'}",{'MUTH_232'},{'MUTH_201'},0.0020570840833119054,0.23529411764705882,18.674669867947177
217,"{'MUTH_102', 'MUTH_201'}",{'MUTH_102'},{'MUTH_201'},0.0020570840833119054,0.186046511627907,14.766018035121027
218,"{'MUTH_102', 'MUTH_201'}",{'MUTH_201'},{'MUTH_102'},0.0020570840833119054,0.16326530612244897,14.766018035121025
228,"{'MUTH_201', 'MUTH_132'}",{'MUTH_132'},{'MUTH_201'},0.0025713551041398816,0.2702702702702703,21.450634307777165
229,"{'MUTH_201', 'MUTH_132'}",{'MUTH_201'},{'MUTH_132'},0.0025713551041398816,0.2040816326530612,21.45063430777716
250,"{'MUTH_202', 'PVST_002'}",{'PVST_002'},{'MUTH_202'},0.0025713551041398816,0.17241379310344826,14.900383141762452
249,"{'MUTH_202', 'PVST_002'}",{'MUTH_202'},{'PVST_002'},0.0025713551041398816,0.2222222222222222,14.90038314176245
246,"{'MUTH_232', 'MUTH_202'}",{'MUTH_202'},{'MUTH_232'},0.0038570326562098224,0.3333333333333333,38.127450980392155
247,"{'MUTH_232', 'MUTH_202'}",{'MUTH_232'},{'MUTH_202'},0.0038570326562098224,0.4411764705882353,38.127450980392155
208,"{'MUTH_101', 'MUTH_131'}",{'MUTH_101'},{'MUTH_131'},0.004371303677037799,0.4146341463414634,57.589721254355396
209,"{'MUTH_101', 'MUTH_131'}",{'MUTH_131'},{'MUTH_101'},0.004371303677037799,0.6071428571428571,57.589721254355396
215,"{'MUTH_102', 'MUTH_132'}",{'MUTH_102'},{'MUTH_132'},0.0053998457186937516,0.48837209302325585,51.331866750471406
216,"{'MUTH_102', 'MUTH_132'}",{'MUTH_132'},{'MUTH_102'},0.0053998457186937516,0.5675675675675675,51.331866750471406
238,"{'MUTH_231', 'MUTH_201'}",{'MUTH_201'},{'MUTH_231'},0.0061712522499357166,0.489795918367347,46.45893479342957
239,"{'MUTH_231', 'MUTH_201'}",{'MUTH_231'},{'MUTH_201'},0.0061712522499357166,0.5853658536585366,46.45893479342956
